compound_id,source,class,assay,mw,alogp,tpsa,hbd,hba,fsp3,dose_uM,ic50_uM,active
C01798,bacteria,terpene,antibacterial,289.7,3.93,31.458011615773664,1,5,0.6335332392624393,0.34,46.594,False
C01799,marine,flavonoid,antibacterial,313.2,1.89,106.96517175276554,2,7,0.24402465567974968,0.17,200.0,False
C01800,plant,polyketide,antimalarial,407.5,1.31,93.39350419552484,1,8,0.5493024505958239,16.26,94.685,False
C01801,fungi,terpene,antimalarial,349.6,3.83,16.96647124015492,4,4,0.20964424076246813,6.56,43.571,False
C01802,fungi,peptide,antibacterial,585.9,2.34,147.78678792837937,2,5,0.6456626779786276,5.07,200.0,False
C01803,fungi,polyketide,anticancer,206.5,4.43,94.05151272101519,2,0,0.3415648889685534,12.38,200.0,False
C01804,plant,terpene,anticancer,441.2,2.12,18.825083588810323,5,4,0.40611497015715753,1.77,130.573,False
C01805,plant,flavonoid,antimalarial,318.3,2.05,84.20244103232133,4,6,0.7543577269438282,13.18,200.0,False
C01806,plant,alkaloid,antimalarial,340.6,3.37,60.06504712327476,3,3,,14.74,65.145,False
C01807,plant,flavonoid,antibacterial,426.1,1.99,104.47472005956962,5,8,0.17348159931717794,6.84,200.0,False
C01808,plant,flavonoid,anticancer,334.0,2.23,96.26648110581668,4,1,0.30893732887137837,0.32,147.486,False
C01809,bacteria,flavonoid,antimalarial,468.3,2.0,79.39531550259403,2,8,0.48742838103985625,39.92,200.0,False
C01810,bacteria,alkaloid,antibacterial,303.0,2.89,79.53881128129856,3,4,0.40186920888166194,2.17,125.362,False
C01811,plant,terpene,antimalarial,228.1,3.03,42.04472410505031,2,3,0.6102038617114429,9.2,38.444,False
C01812,fungi,alkaloid,antimalarial,433.1,1.91,70.33379027701599,0,4,,0.53,200.0,False
C01813,plant,peptide,antimalarial,915.3,1.82,157.0245728490689,5,5,0.07331132481661656,0.2,200.0,False
C01814,plant,terpene,antimalarial,346.0,3.26,15.819211702690177,5,3,0.2661646994700477,0.14,69.687,False
C01815,plant,alkaloid,anticancer,252.8,2.86,70.48173079653932,1,2,0.41159648226104734,0.15,51.77,False
C01816,bacteria,flavonoid,anticancer,308.7,1.64,100.50434803078912,3,4,0.5581959177247895,43.14,145.309,False
C01817,plant,flavonoid,antimalarial,400.7,0.68,,0,7,0.5973767130800745,0.17,200.0,False
C01818,fungi,alkaloid,antibacterial,304.9,3.67,85.68947539061776,4,6,0.6978475583565347,0.24,200.0,False
C01819,bacteria,terpene,antibacterial,463.7,5.07,16.600804276747724,2,8,0.49568163766712364,28.0,167.829,False
C01820,plant,alkaloid,anticancer,362.8,2.42,49.261266128742584,2,4,0.40802742837706896,0.11,58.725,False
C01821,marine,alkaloid,antimalarial,382.2,2.55,,4,4,0.5947912957857948,17.28,78.863,False
C01822,plant,polyketide,antimalarial,452.3,4.56,129.18092573773137,3,4,0.42864045980606397,12.59,200.0,False
C01823,marine,terpene,antibacterial,302.9,5.96,2.302120004667543,2,5,0.3548182363631864,29.07,200.0,False
C01824,marine,polyketide,antimalarial,219.4,4.29,108.18987152969848,4,6,0.35502077467475457,5.47,200.0,False
C01825,marine,terpene,antimalarial,412.7,3.41,14.315516830511974,2,9,0.6343205625507955,0.49,33.048,False
C01826,bacteria,terpene,anticancer,120.0,4.42,12.975210574269202,4,6,0.7457327892498434,47.66,71.836,False
C01827,marine,flavonoid,anticancer,321.4,2.65,110.67103061375485,3,5,0.7118344297624998,12.42,200.0,False
C01828,bacteria,terpene,antimalarial,411.2,4.3,42.01231074505001,4,8,0.1288177179238047,0.52,200.0,False
C01829,plant,terpene,antibacterial,296.9,3.04,37.10026037888338,3,3,0.6672168986656225,0.55,55.068,False
C01830,fungi,flavonoid,antibacterial,388.1,2.45,124.87922920937292,4,2,0.22447019873094068,11.72,200.0,False
C01831,plant,peptide,antibacterial,486.9,0.44,128.12081577379863,1,6,0.3803040309156233,3.08,200.0,False
C01832,plant,flavonoid,antimalarial,327.9,1.28,66.41186027860232,5,5,0.5658761570702306,25.67,136.851,False
C01833,plant,flavonoid,anticancer,381.5,2.38,72.52470730397981,2,5,0.18185043823273944,0.93,151.134,False
C01834,marine,flavonoid,antimalarial,371.7,2.29,131.33907448970686,5,7,0.20321857102659036,0.34,200.0,False
C01835,marine,peptide,antimalarial,710.4,0.75,212.09385788837085,2,4,0.2985527566264733,10.21,200.0,False
C01836,plant,peptide,anticancer,606.8,2.38,204.5177528912884,2,5,0.7863097972155895,0.15,200.0,False
C01837,bacteria,terpene,antibacterial,150.6,1.91,12.638802487031857,2,6,0.663988936276316,0.67,15.99,False
C01838,plant,flavonoid,antibacterial,357.1,2.04,,4,6,0.26895400681332093,1.34,200.0,False
C01839,plant,polyketide,antimalarial,624.9,3.59,115.28060378663919,2,7,0.47631352960499834,3.26,200.0,False
C01840,marine,peptide,antibacterial,493.5,1.77,152.92068033939435,3,5,0.47579138547671485,2.49,200.0,False
C01841,bacteria,flavonoid,antibacterial,404.8,0.51,142.33696884137316,0,6,0.5112370129528622,25.12,200.0,False
C01842,marine,polyketide,anticancer,509.8,2.17,,2,0,0.3066050558482023,17.29,183.11,False
C01843,plant,polyketide,antimalarial,505.2,3.97,100.87398658564034,3,7,0.7369302117021892,0.28,187.764,False
C01844,plant,flavonoid,antibacterial,454.2,1.02,118.85131329079226,2,2,0.37284955478753756,0.24,200.0,False
C01845,marine,alkaloid,antibacterial,408.4,1.37,61.09556898162677,0,5,0.6126235009522951,6.04,142.395,False
C01846,plant,polyketide,anticancer,376.3,4.88,136.74312018753182,3,10,0.11191865952345115,1.03,200.0,False
C01847,marine,alkaloid,antimalarial,368.9,3.63,37.23756239318811,1,4,0.5271147558492684,44.51,51.394,False
C01848,marine,flavonoid,antibacterial,350.2,1.5,74.73883504835601,5,2,0.47772656541515995,0.64,186.202,False
C01849,plant,terpene,anticancer,358.8,3.07,44.48263224592735,2,8,0.7203275993898677,0.35,119.921,False
C01850,bacteria,saponin,antimalarial,738.0,1.71,101.27386190757383,6,4,0.0,0.85,200.0,False
C01851,plant,alkaloid,anticancer,480.2,2.04,67.35286504698352,3,5,0.559812816896551,7.96,29.193,False
C01852,marine,alkaloid,antibacterial,319.9,1.82,56.856309605239275,3,5,0.61147096746349,3.42,164.214,False
C01853,fungi,terpene,anticancer,379.9,2.25,32.69700931299478,2,6,0.3957350211920479,0.47,65.31,False
C01854,plant,saponin,antimalarial,627.8,2.09,138.75029932744542,2,7,0.7119431960102451,28.49,200.0,False
C01855,fungi,alkaloid,antibacterial,358.7,2.1,85.96307063166161,3,5,0.8694433730698248,33.42,120.321,False
C01856,fungi,polyketide,antimalarial,331.7,3.85,127.35950941346545,0,7,0.6250093919728299,15.38,200.0,False
C01857,fungi,alkaloid,antibacterial,399.4,1.7,52.433748209984145,4,3,0.6108004259038968,0.64,102.519,False
C01858,plant,terpene,antibacterial,392.4,3.59,23.324108909408,1,6,0.7187630077112312,0.14,132.178,False
C01859,bacteria,alkaloid,antibacterial,329.2,2.29,60.75438100783883,2,4,0.5368184456391478,5.53,71.95,False
C01860,bacteria,polyketide,antimalarial,420.0,4.63,110.71227686930945,0,6,0.6946087286552789,6.12,200.0,False
C01861,plant,flavonoid,anticancer,423.2,3.27,124.83680779233184,3,4,0.5689044983972789,26.28,200.0,False
C01862,bacteria,polyketide,antibacterial,442.4,2.28,84.89014349516994,4,4,0.31204236286624654,0.12,82.416,False
C01863,fungi,flavonoid,antibacterial,383.6,1.29,84.98939418693988,3,8,0.23878339232933138,0.43,200.0,False
C01864,plant,alkaloid,anticancer,330.6,3.74,63.603309859048906,3,3,0.6841541737848212,33.41,65.347,False
C01865,marine,alkaloid,antibacterial,320.3,3.28,30.678387137365036,2,3,0.5688416512417116,48.94,57.683,False
C01866,plant,flavonoid,antibacterial,377.9,1.7,117.71522399150504,3,6,0.3150463352282105,0.85,200.0,False
C01867,marine,alkaloid,anticancer,309.5,3.89,67.81473990224845,4,4,0.45443850636789856,22.17,71.376,False
C01868,marine,alkaloid,antimalarial,280.4,3.95,44.701687868710536,2,4,0.742184737436189,16.5,166.173,False
C01869,fungi,terpene,antimalarial,391.7,3.8,33.071168664759924,3,5,0.10617694894420376,0.2,78.678,False
C01870,plant,terpene,antimalarial,295.3,3.75,28.8560731101467,4,9,0.26864030007135214,11.85,133.054,False
C01871,marine,peptide,antibacterial,790.8,0.96,158.2662564741135,2,3,0.5888716678630412,1.24,200.0,False
C01872,fungi,terpene,antibacterial,239.0,3.77,17.55822458472073,3,4,0.6140280833195875,0.75,27.724,False
C01873,bacteria,terpene,anticancer,261.5,4.55,7.757912832558233,3,5,0.21477065635506715,8.36,38.394,False
C01874,plant,polyketide,antimalarial,366.3,4.06,82.04948756297524,2,3,0.24995074041728277,1.45,200.0,False
C01875,marine,peptide,anticancer,617.3,1.21,170.36343698964436,6,5,0.4823183695640082,24.32,200.0,False
C01876,bacteria,terpene,antibacterial,294.9,2.85,16.130906722246756,2,6,0.7304206994643792,0.58,31.203,False
C01877,plant,alkaloid,antimalarial,314.7,1.67,81.65396017180578,5,3,0.4515907963734747,0.45,58.851,False
C01878,plant,terpene,antibacterial,329.5,5.03,25.041978046351563,4,7,0.0,0.16,200.0,False
C01879,plant,alkaloid,antibacterial,255.2,2.99,85.62648960164225,0,3,0.6552077097353408,19.78,200.0,False
C01880,plant,polyketide,antibacterial,455.8,3.98,113.56125256551796,3,5,0.44489285234116055,1.07,200.0,False
C01881,plant,alkaloid,antibacterial,370.5,3.96,59.86792484872292,4,6,0.35740294107618215,0.15,139.757,False
C01882,plant,terpene,antibacterial,259.9,1.97,21.578949649917938,4,11,0.2168675176613791,43.44,30.738,False
C01883,plant,alkaloid,antimalarial,252.5,4.72,35.60888098456404,1,2,0.6883171033885193,0.26,27.453,False
C01884,marine,peptide,antimalarial,474.8,1.21,176.15006471260432,3,6,0.5027433689615739,0.39,200.0,False
C01885,plant,alkaloid,anticancer,471.2,1.18,62.792254279399145,1,10,0.5301396801701481,6.69,157.873,False
C01886,fungi,polyketide,anticancer,506.7,1.58,,1,4,0.5193444596018642,41.83,200.0,False
C01887,plant,polyketide,antimalarial,498.3,1.44,101.72817560608955,2,7,0.5365053286096864,40.46,107.073,False
C01888,plant,flavonoid,antimalarial,488.0,1.09,142.65923326000586,3,5,0.6167313745435685,46.99,200.0,False
C01889,marine,terpene,antimalarial,301.5,4.04,17.80070509853456,5,2,0.7922906362984505,0.84,71.239,False
C01890,plant,flavonoid,antibacterial,271.9,1.59,165.39600249545606,3,6,0.23645108657044872,0.89,200.0,False
C01891,fungi,flavonoid,antimalarial,345.7,2.25,109.2443509421631,4,3,0.4341472993952268,0.15,50.391,False
C01892,plant,flavonoid,antimalarial,289.8,0.32,128.98442400408993,1,5,0.3584657166789802,12.05,200.0,False
C01893,fungi,alkaloid,anticancer,449.3,1.17,62.70794327456821,1,2,0.7860097663108923,20.97,103.582,False
C01894,bacteria,polyketide,anticancer,340.6,2.34,139.54890437955297,2,6,0.3915236396024129,0.11,200.0,False
C01895,plant,alkaloid,antibacterial,413.7,2.97,71.08142657972515,5,0,0.12666777229572146,0.77,200.0,False
C01896,fungi,alkaloid,antimalarial,334.9,2.21,55.43996788734925,1,5,0.44372448267095244,25.43,32.067,False
C01897,fungi,alkaloid,antibacterial,312.4,1.58,41.685493638700876,0,8,0.3024783195430083,1.3,38.895,False
C01898,plant,peptide,antimalarial,555.3,0.53,198.66755202425807,2,6,0.3010092955333235,13.84,200.0,False
C01899,bacteria,terpene,anticancer,366.4,4.43,34.69997854403895,4,4,0.35970429590154873,1.34,120.206,False
C01900,plant,terpene,antimalarial,323.2,3.02,14.595536148506365,0,5,0.18738368139148553,39.92,39.239,False
C01901,plant,terpene,antibacterial,477.6,2.06,33.87408977520647,2,4,0.06206091784465878,0.17,73.176,False
C01902,marine,peptide,antimalarial,742.5,0.93,171.4219700704759,1,10,0.839552485990368,9.54,200.0,False
C01903,marine,polyketide,antibacterial,232.5,3.13,91.46277843588159,5,5,0.42375069091658085,34.55,118.458,False
C01904,fungi,terpene,antimalarial,466.9,4.73,20.334777043490362,4,5,0.26176877202621357,13.95,200.0,False
C01905,bacteria,flavonoid,anticancer,363.9,-0.29,118.75805834089442,3,4,0.5738234834672342,19.71,200.0,False
C01906,plant,terpene,anticancer,207.6,3.16,26.16303481590935,2,4,0.7161128613732228,0.72,177.99,False
C01907,fungi,saponin,antibacterial,851.2,1.22,125.1795686372584,2,6,0.09912498203577963,3.04,200.0,False
C01908,marine,terpene,antimalarial,253.1,4.9,14.039022545227816,3,4,,2.28,150.018,False
C01909,bacteria,terpene,antibacterial,194.9,4.89,25.00154382991938,2,3,0.5053278109930224,0.12,200.0,False
C01910,fungi,peptide,anticancer,428.4,0.6,183.10887532415586,1,4,0.28001971031064504,13.78,200.0,False
C01911,fungi,alkaloid,anticancer,420.7,2.89,57.811300547352445,1,4,0.539270957459488,0.15,44.069,False
C01912,plant,alkaloid,antibacterial,358.3,1.77,45.75538684267705,3,5,0.2012726996897826,0.41,110.607,False
C01913,fungi,peptide,antimalarial,793.2,0.77,116.58625439863667,1,4,0.31560957521572774,0.6,200.0,False
C01914,fungi,saponin,anticancer,716.9,1.46,94.30380378377677,4,5,0.42467945379707533,33.48,200.0,False
C01915,bacteria,alkaloid,antibacterial,380.9,0.36,87.25700018453246,0,4,0.5347732377287908,28.97,200.0,False
C01916,marine,alkaloid,antibacterial,304.3,2.5,49.11795050787795,3,7,0.45677242978522714,0.85,32.822,False
C01917,marine,alkaloid,antibacterial,411.1,2.64,49.9655612848016,3,5,0.3125241494381099,1.0,42.8,False
C01918,bacteria,terpene,anticancer,206.3,3.96,17.368673213600186,4,4,0.3750913040500257,0.31,61.619,False
C01919,plant,alkaloid,antibacterial,299.5,3.13,59.278100291973544,2,6,0.025403628376956533,0.56,118.249,False
C01920,marine,terpene,antibacterial,340.5,3.97,7.87584325065265,0,5,0.8763116054900568,0.17,58.957,False
C01921,plant,polyketide,anticancer,441.0,3.5,136.45389565932777,1,2,0.366926453940844,29.53,192.221,False
C01922,marine,alkaloid,antibacterial,353.7,3.42,40.91888770232826,4,5,0.3897909603103889,0.85,82.811,False
C01923,plant,peptide,anticancer,696.0,1.39,,2,8,0.5019568445193622,0.35,200.0,False
C01924,plant,flavonoid,antimalarial,368.1,2.51,131.37776022168003,2,6,0.5632162501859566,0.18,200.0,False
C01925,marine,terpene,antibacterial,219.8,5.15,24.888872146399425,2,7,0.5175265934989164,0.25,200.0,False
C01926,plant,flavonoid,antimalarial,568.2,2.01,45.40818015615862,2,4,0.3130513680839033,0.12,104.339,False
C01927,plant,flavonoid,antibacterial,396.6,1.5,101.0311787081027,2,2,0.11676804077804781,1.26,200.0,False
C01928,plant,flavonoid,anticancer,468.3,2.75,118.51008123229265,0,4,0.4137927820409407,16.83,142.055,False
C01929,bacteria,alkaloid,antimalarial,243.8,2.7,53.143144994170875,2,8,0.28886330937326077,30.53,29.231,False
C01930,plant,terpene,antibacterial,215.5,4.42,24.573229671106215,4,3,0.33796511286198777,0.45,200.0,False
C01931,marine,flavonoid,antibacterial,443.7,2.75,123.10423213317083,5,3,0.44824396307532244,0.2,200.0,False
C01932,plant,flavonoid,antimalarial,357.6,0.31,91.6521045460573,2,7,0.49684901509520274,1.04,200.0,False
C01933,plant,alkaloid,anticancer,308.1,2.3,57.91769640648277,2,4,0.7073449648576512,0.11,35.584,False
C01934,fungi,flavonoid,anticancer,403.2,1.85,132.24638339775066,4,5,0.41905960966285905,15.61,200.0,False
C01935,fungi,polyketide,antibacterial,377.3,2.83,70.48953107449806,2,6,0.1027343121313487,0.67,130.647,False
C01936,bacteria,saponin,antibacterial,989.2,2.05,,1,5,0.5656450518067756,0.67,200.0,False
C01937,bacteria,alkaloid,antimalarial,377.1,1.89,52.481297315659184,2,4,0.6341525476602266,23.95,47.154,False
C01938,plant,peptide,antimalarial,561.0,0.4,106.3190171975219,4,6,0.11903387719739678,33.57,200.0,False
C01939,marine,polyketide,antibacterial,483.7,2.99,106.05684017413195,5,4,0.5698176516445413,27.85,200.0,False
C01940,fungi,alkaloid,antibacterial,320.2,0.95,56.13231722614099,2,5,0.4858449285457437,2.35,86.518,False
C01941,plant,alkaloid,antimalarial,320.4,2.11,79.09018867151264,3,6,0.3395611413839515,0.8,81.435,False
C01942,marine,peptide,anticancer,790.1,1.58,231.4461327256747,2,3,0.48261866140191434,0.17,200.0,False
C01943,bacteria,flavonoid,anticancer,462.1,2.86,139.41147658580593,4,5,0.5262490848158143,38.03,200.0,False
C01944,plant,alkaloid,antimalarial,394.3,3.48,66.66784560518089,3,3,0.566848730791985,0.13,67.047,False
C01945,bacteria,polyketide,antimalarial,598.5,2.94,68.45805666298637,3,6,0.6781779614433614,16.78,84.993,False
C01946,plant,polyketide,antibacterial,598.4,3.14,120.24012337667908,1,6,0.445684275215498,20.28,200.0,False
C01947,plant,peptide,antibacterial,845.1,1.14,,2,7,0.44699751186954834,15.55,200.0,False
C01948,marine,terpene,antibacterial,276.5,2.85,33.25161876868394,2,7,0.9320311497751421,19.54,39.09,False
C01949,plant,flavonoid,antibacterial,388.0,1.44,112.83415526130982,0,7,0.23399894674726732,1.42,200.0,False
C01950,fungi,flavonoid,antibacterial,389.8,1.73,105.19662951501724,4,6,0.39330444538810055,21.58,200.0,False
C01951,plant,alkaloid,antibacterial,342.7,3.14,39.42563585427567,2,3,0.37718577657112584,0.94,14.027,False
C01952,plant,polyketide,antibacterial,468.4,3.63,,2,7,0.6020812766961876,35.1,200.0,False
C01953,marine,saponin,antibacterial,943.1,1.9,93.58183672289447,2,3,0.6700097672303031,0.14,200.0,False
C01954,marine,alkaloid,anticancer,421.3,4.48,53.39208994027236,3,10,0.18352197555731015,21.66,200.0,False
C01955,plant,flavonoid,anticancer,404.3,2.74,101.86589353881826,3,6,0.694892766262857,1.04,200.0,False
C01956,plant,flavonoid,antimalarial,304.9,1.77,114.60645511519962,1,6,0.210109768921766,3.58,200.0,False
C01957,marine,alkaloid,antibacterial,202.6,2.38,71.47540383352465,3,3,0.9709739840465879,0.12,62.87,False
C01958,bacteria,terpene,antimalarial,360.5,4.17,27.877971935495083,3,7,,0.11,148.557,False
C01959,bacteria,saponin,anticancer,638.5,2.51,160.0794477120862,3,7,0.6696637701573405,0.19,200.0,False
C01960,fungi,flavonoid,antimalarial,339.2,1.02,141.36603709101578,0,2,0.394710771899294,0.41,200.0,False
C01961,plant,polyketide,antimalarial,547.4,3.54,71.99808815131342,2,4,0.590487088982493,0.65,148.076,False
C01962,plant,saponin,anticancer,1165.3,1.75,,1,4,0.29843824093341004,5.38,200.0,False
C01963,plant,flavonoid,anticancer,396.1,1.43,149.57825478708736,3,4,0.47494666677899927,1.4,200.0,False
C01964,plant,saponin,antimalarial,576.7,0.83,142.20603494245773,4,8,0.45301056076541096,4.63,200.0,False
C01965,plant,polyketide,antibacterial,598.7,3.0,78.13874443693298,4,9,0.46699962591173905,0.55,179.819,False
C01966,plant,polyketide,antimalarial,445.4,3.31,87.18648871268596,2,3,0.6076296355439359,0.19,200.0,False
C01967,plant,alkaloid,anticancer,381.0,0.82,49.992257998755065,2,7,0.3601472192755758,11.44,104.72,False
C01968,plant,flavonoid,antibacterial,406.4,0.92,98.95542356335278,2,4,0.38355619322011253,3.92,200.0,False
C01969,plant,alkaloid,antibacterial,377.3,3.31,61.25521742675117,3,8,0.18489894172225918,22.78,200.0,False
C01970,fungi,peptide,antibacterial,683.9,1.6,194.08496263010085,2,0,0.42065333462959675,29.96,200.0,False
C01971,fungi,peptide,antibacterial,623.9,1.69,207.91315737198744,2,4,0.3500353018109976,1.76,200.0,False
C01972,bacteria,alkaloid,antibacterial,254.7,3.51,59.554731124603265,0,7,,0.34,200.0,False
C01973,bacteria,terpene,anticancer,269.8,4.63,15.080957544379268,1,3,0.5828672331107615,0.29,63.006,False
C01974,fungi,alkaloid,antimalarial,269.4,1.41,68.1254815018581,1,7,0.30357227507990203,1.63,144.316,False
C01975,bacteria,polyketide,anticancer,467.2,2.61,55.840770953158106,2,4,0.5371732263306276,0.62,162.542,False
C01976,plant,terpene,antimalarial,269.6,4.21,19.029607520206397,4,7,0.7117873200378958,8.34,72.347,False
C01977,marine,saponin,antibacterial,889.6,0.12,227.72194267524475,1,6,0.4065624948028261,1.82,200.0,False
C01978,plant,polyketide,anticancer,522.8,3.84,72.70067425566401,1,4,0.21363934472273455,3.66,200.0,False
C01979,fungi,alkaloid,antibacterial,399.4,0.98,57.24451879015869,3,3,0.9416472070285229,0.86,200.0,False
C01980,bacteria,flavonoid,antibacterial,333.9,2.42,87.13763003761606,1,5,0.5595364214528904,12.57,178.486,False
C01981,fungi,terpene,antimalarial,369.8,4.19,0.5838817774678837,2,7,0.5895806065290908,2.46,125.569,False
C01982,fungi,saponin,antimalarial,1015.6,2.22,149.9446397175078,3,5,0.9503181265072795,19.83,200.0,False
